CMDLINE /home/anthony/anaconda3/envs/thesis/bin/python3.10 test-profiler.py
MEM 1431.039062 1664876183.2995
MEM 1558.027344 1664876183.3997
MEM 1592.078125 1664876183.5002
MEM 1628.500000 1664876183.6007
MEM 1628.089844 1664876183.7011
MEM 1496.476562 1664876183.8013
MEM 1694.234375 1664876183.9016
MEM 1624.238281 1664876184.0020
MEM 1554.679688 1664876184.1023
MEM 1817.738281 1664876184.2026
MEM 1592.835938 1664876184.3029
MEM 1793.117188 1664876184.4033
MEM 1769.121094 1664876184.5035
MEM 1655.882812 1664876184.6038
MEM 1916.621094 1664876184.7041
MEM 1669.289062 1664876184.8043
MEM 1842.558594 1664876184.9047
MEM 1669.289062 1664876185.0050
MEM 1835.089844 1664876185.1053
MEM 1893.519531 1664876185.2056
MEM 1665.421875 1664876185.3059
MEM 1834.558594 1664876185.4062
MEM 1669.289062 1664876185.5065
MEM 1834.832031 1664876185.6068
MEM 1867.277344 1664876185.7071
MEM 1669.519531 1664876185.8075
MEM 1834.519531 1664876185.9078
MEM 1882.238281 1664876186.0081
MEM 1686.531250 1664876186.1084
MEM 1892.609375 1664876186.2087
MEM 1743.449219 1664876186.3091
MEM 1902.992188 1664876186.4094
MEM 1963.679688 1664876186.5096
MEM 1740.355469 1664876186.6099
MEM 1966.160156 1664876186.7103
MEM 1851.664062 1664876186.8106
MEM 1825.316406 1664876186.9109
MEM 2089.664062 1664876187.0112
MEM 1849.292969 1664876187.1114
MEM 2015.601562 1664876187.2118
MEM 1942.886719 1664876187.3121
MEM 1829.957031 1664876187.4124
MEM 1916.722656 1664876187.5127
MEM 1817.843750 1664876187.6130
MEM 1825.574219 1664876187.7133
MEM 1923.492188 1664876187.8135
MEM 1822.480469 1664876187.9139
MEM 1953.039062 1664876188.0142
MEM 2051.921875 1664876188.1145
MEM 1842.332031 1664876188.2148
MEM 2015.601562 1664876188.3152
MEM 1896.691406 1664876188.4156
MEM 1825.832031 1664876188.5158
MEM 1935.492188 1664876188.6162
MEM 1842.375000 1664876188.7165
MEM 1825.316406 1664876188.8167
MEM 2089.664062 1664876188.9170
MEM 1841.816406 1664876189.0173
MEM 2015.601562 1664876189.1177
MEM 1817.843750 1664876189.2179
MEM 1817.843750 1664876189.3182
MEM 1817.843750 1664876189.4184
MEM 1817.843750 1664876189.5186
MEM 1817.843750 1664876189.6189
MEM 1817.843750 1664876189.7192
MEM 1817.843750 1664876189.8194
MEM 1817.843750 1664876189.9196
MEM 1817.843750 1664876190.0199
MEM 1817.843750 1664876190.1201
MEM 1817.843750 1664876190.2204
MEM 1817.843750 1664876190.3206
MEM 1817.843750 1664876190.4209
MEM 1817.843750 1664876190.5211
MEM 1817.843750 1664876190.6213
MEM 1817.843750 1664876190.7216
MEM 1817.843750 1664876190.8218
MEM 1817.843750 1664876190.9221
MEM 1817.843750 1664876191.0223
MEM 1521.324219 1664876191.1226
MEM 1373.000000 1664876191.2228
MEM 1373.000000 1664876191.3233
MEM 1373.000000 1664876191.4239
MEM 1373.000000 1664876191.5245
MEM 1373.000000 1664876191.6249
MEM 1373.000000 1664876191.7254
MEM 1373.000000 1664876191.8258
MEM 1373.000000 1664876191.9260
MEM 1373.000000 1664876192.0263
MEM 1373.000000 1664876192.1266
MEM 1373.000000 1664876192.2268
MEM 1373.000000 1664876192.3270
MEM 1398.003906 1664876192.4272
MEM 1552.589844 1664876192.5275
MEM 1620.199219 1664876192.6278
MEM 1470.906250 1664876192.7281
MEM 1605.644531 1664876192.8284
MEM 1481.933594 1664876192.9287
MEM 1611.324219 1664876193.0290
MEM 1777.242188 1664876193.1293
MEM 1540.914062 1664876193.2296
MEM 1621.550781 1664876193.3299
MEM 1765.898438 1664876193.4302
MEM 1609.949219 1664876193.5305
MEM 1669.648438 1664876193.6308
MEM 1800.023438 1664876193.7312
MEM 1717.140625 1664876193.8314
MEM 1840.898438 1664876193.9317
MEM 1636.187500 1664876194.0319
MEM 1668.414062 1664876194.1322
MEM 1812.289062 1664876194.2325
MEM 1662.226562 1664876194.3328
MEM 1699.652344 1664876194.4331
MEM 1792.390625 1664876194.5334
MEM 1725.074219 1664876194.6337
MEM 1772.929688 1664876194.7341
MEM 1924.472656 1664876194.8344
MEM 1817.828125 1664876194.9347
MEM 1947.007812 1664876195.0350
MEM 1738.679688 1664876195.1352
MEM 1797.660156 1664876195.2356
MEM 2015.601562 1664876195.3359
MEM 1793.019531 1664876195.4361
MEM 1895.828125 1664876195.5364
MEM 2089.640625 1664876195.6367
MEM 1843.484375 1664876195.7369
MEM 2004.000000 1664876195.8372
MEM 2109.652344 1664876195.9375
MEM 2065.445312 1664876196.0379
MEM 1907.644531 1664876196.1382
MEM 1984.371094 1664876196.2385
MEM 2092.718750 1664876196.3388
MEM 2135.769531 1664876196.4392
MEM 2017.796875 1664876196.5394
MEM 1971.257812 1664876196.6397
MEM 2004.566406 1664876196.7401
MEM 2171.242188 1664876196.8403
MEM 2183.320312 1664876196.9406
MEM 2238.234375 1664876197.0409
MEM 1980.996094 1664876197.1412
MEM 2016.003906 1664876197.2416
MEM 2205.898438 1664876197.3419
MEM 2222.019531 1664876197.4422
MEM 2164.324219 1664876197.5425
MEM 2039.460938 1664876197.6427
MEM 2136.097656 1664876197.7430
MEM 2241.281250 1664876197.8433
MEM 2247.332031 1664876197.9436
MEM 2291.417969 1664876198.0439
MEM 2023.734375 1664876198.1442
MEM 2114.742188 1664876198.2445
MEM 2215.921875 1664876198.3448
MEM 2141.136719 1664876198.4451
MEM 2046.679688 1664876198.5454
MEM 2114.742188 1664876198.6457
MEM 2231.972656 1664876198.7459
MEM 2240.027344 1664876198.8462
MEM 2189.835938 1664876198.9464
MEM 2107.523438 1664876199.0468
MEM 2147.046875 1664876199.1471
MEM 2285.691406 1664876199.2474
MEM 2031.468750 1664876199.3476
MEM 2032.242188 1664876199.4480
MEM 2218.644531 1664876199.5482
MEM 2199.136719 1664876199.6486
MEM 2042.812500 1664876199.7489
MEM 2116.546875 1664876199.8493
MEM 2265.875000 1664876199.9496
MEM 2287.710938 1664876200.0499
MEM 2040.742188 1664876200.1502
MEM 2082.250000 1664876200.2505
MEM 2193.964844 1664876200.3507
MEM 2206.027344 1664876200.4510
MEM 2213.710938 1664876200.5512
MEM 2062.398438 1664876200.6515
MEM 2104.816406 1664876200.7518
MEM 2280.738281 1664876200.8521
MEM 2030.617188 1664876200.9524
MEM 2075.175781 1664876201.0527
MEM 2224.785156 1664876201.1529
MEM 2230.847656 1664876201.2532
MEM 2185.039062 1664876201.3536
MEM 2048.902344 1664876201.4538
MEM 2126.343750 1664876201.5541
MEM 2291.414062 1664876201.6544
MEM 2213.609375 1664876201.7548
MEM 2063.585938 1664876201.8551
MEM 2118.937500 1664876201.9554
MEM 2283.695312 1664876202.0557
MEM 2030.843750 1664876202.1560
MEM 2056.109375 1664876202.2563
MEM 2262.839844 1664876202.3566
MEM 2036.773438 1664876202.4568
MEM 2134.699219 1664876202.5571
MEM 2271.328125 1664876202.6574
MEM 2213.589844 1664876202.7578
MEM 2056.863281 1664876202.8581
MEM 2057.878906 1664876202.9584
MEM 2144.160156 1664876203.0587
MEM 2083.675781 1664876203.1590
MEM 2134.195312 1664876203.2593
MEM 2027.730469 1664876203.3596
MEM 2015.875000 1664876203.4599
MEM 2275.792969 1664876203.5602
MEM 2036.496094 1664876203.6605
MEM 2088.058594 1664876203.7608
MEM 2179.007812 1664876203.8612
MEM 2045.777344 1664876203.9614
MEM 2139.363281 1664876204.0617
MEM 2213.589844 1664876204.1621
MEM 2051.707031 1664876204.2624
MEM 2051.695312 1664876204.3627
MEM 2208.605469 1664876204.4630
MEM 2114.613281 1664876204.5633
MEM 2243.792969 1664876204.6636
MEM 2033.144531 1664876204.7639
MEM 2114.312500 1664876204.8642
MEM 2263.058594 1664876204.9645
MEM 2038.042969 1664876205.0648
MEM 2135.968750 1664876205.1651
MEM 2277.285156 1664876205.2654
MEM 2283.335938 1664876205.3657
MEM 2213.566406 1664876205.4661
MEM 2045.496094 1664876205.5664
MEM 2139.339844 1664876205.6667
MEM 2213.566406 1664876205.7672
MEM 2053.488281 1664876205.8675
MEM 2031.652344 1664876205.9679
MEM 2213.566406 1664876206.0685
MEM 2063.027344 1664876206.1688
MEM 2151.613281 1664876206.2691
MEM 2206.984375 1664876206.3695
MEM 2052.972656 1664876206.4698
MEM 2057.855469 1664876206.5701
MEM 2159.167969 1664876206.6705
MEM 2102.988281 1664876206.7707
MEM 2217.820312 1664876206.8711
MEM 2032.089844 1664876206.9714
MEM 2074.628906 1664876207.0716
MEM 2285.531250 1664876207.1719
MEM 2030.800781 1664876207.2722
MEM 2040.855469 1664876207.3725
MEM 2262.921875 1664876207.4728
MEM 2039.050781 1664876207.5730
MEM 2095.253906 1664876207.6733
MEM 2281.769531 1664876207.7736
MEM 2287.519531 1664876207.8739
MEM 2015.851562 1664876207.9742
MEM 2015.851562 1664876208.0745
MEM 2015.851562 1664876208.1747
MEM 2015.851562 1664876208.2750
MEM 2015.851562 1664876208.3752
MEM 2015.851562 1664876208.4754
MEM 1373.113281 1664876208.5757
MEM 1373.113281 1664876208.6759
MEM 1373.113281 1664876208.7762
MEM 1373.113281 1664876208.8764
MEM 1373.113281 1664876208.9767
MEM 1373.113281 1664876209.0769
MEM 1373.113281 1664876209.1772
MEM 1373.113281 1664876209.2774
MEM 1381.617188 1664876209.3777
MEM 1645.035156 1664876209.4780
MEM 1400.437500 1664876209.5783
MEM 1570.871094 1664876209.6786
MEM 1513.433594 1664876209.7789
MEM 1385.742188 1664876209.8792
MEM 1564.871094 1664876209.9795
MEM 1422.554688 1664876210.0799
MEM 1592.070312 1664876210.1802
MEM 1669.750000 1664876210.2804
MEM 1422.554688 1664876210.3808
MEM 1582.582031 1664876210.4811
MEM 1634.476562 1664876210.5815
MEM 1422.554688 1664876210.6817
MEM 1620.312500 1664876210.7821
MEM 1578.957031 1664876210.8824
MEM 1438.019531 1664876210.9827
MEM 1635.644531 1664876211.0830
MEM 1563.558594 1664876211.1834
MEM 1484.882812 1664876211.2836
MEM 1620.316406 1664876211.3839
MEM 1593.878906 1664876211.4842
MEM 1696.074219 1664876211.5844
MEM 1756.800781 1664876211.6847
MEM 1579.382812 1664876211.7850
MEM 1798.800781 1664876211.8854
MEM 1582.734375 1664876211.9857
MEM 1842.800781 1664876212.0861
MEM 1591.500000 1664876212.1864
MEM 1706.527344 1664876212.2868
MEM 1570.882812 1664876212.3871
MEM 1580.156250 1664876212.4874
MEM 1867.515625 1664876212.5876
MEM 1620.320312 1664876212.6880
MEM 1760.289062 1664876212.7883
MEM 1867.515625 1664876212.8886
MEM 1639.910156 1664876212.9889
MEM 1802.078125 1664876213.0892
MEM 1660.140625 1664876213.1896
MEM 1808.609375 1664876213.2899
MEM 1862.242188 1664876213.3902
MEM 1637.074219 1664876213.4904
MEM 1791.968750 1664876213.5908
MEM 1690.183594 1664876213.6911
MEM 1867.519531 1664876213.7914
MEM 1817.523438 1664876213.8917
MEM 1914.523438 1664876213.9920
MEM 1950.613281 1664876214.0923
MEM 1782.046875 1664876214.1925
MEM 1929.734375 1664876214.2929
MEM 1818.089844 1664876214.3932
MEM 1825.816406 1664876214.4934
MEM 2089.906250 1664876214.5937
MEM 1818.085938 1664876214.6941
MEM 2008.117188 1664876214.7944
MEM 2065.156250 1664876214.8947
MEM 1818.085938 1664876214.9950
MEM 1925.992188 1664876215.0952
MEM 2016.054688 1664876215.1955
MEM 1833.035156 1664876215.2958
MEM 1961.734375 1664876215.3961
MEM 1829.941406 1664876215.4964
MEM 1916.964844 1664876215.5967
MEM 2036.054688 1664876215.6970
MEM 1835.097656 1664876215.7973
MEM 2015.843750 1664876215.8977
MEM 1984.054688 1664876215.9980
MEM 1834.066406 1664876216.0983
MEM 2015.843750 1664876216.1986
MEM 1974.722656 1664876216.2989
MEM 1838.191406 1664876216.3992
MEM 2015.843750 1664876216.4996
MEM 1959.261719 1664876216.5999
MEM 1834.324219 1664876216.7002
MEM 2015.843750 1664876216.8006
MEM 1818.085938 1664876216.9009
MEM 1818.085938 1664876217.0011
MEM 1818.085938 1664876217.1014
MEM 1818.085938 1664876217.2016
MEM 1818.085938 1664876217.3019
MEM 1818.085938 1664876217.4021
MEM 1818.085938 1664876217.5024
MEM 1818.085938 1664876217.6027
MEM 1818.085938 1664876217.7029
MEM 1818.085938 1664876217.8031
MEM 1818.085938 1664876217.9034
MEM 1818.085938 1664876218.0036
MEM 1818.085938 1664876218.1039
MEM 1818.085938 1664876218.2041
MEM 1818.085938 1664876218.3043
MEM 1818.085938 1664876218.4046
MEM 1818.085938 1664876218.5049
MEM 1818.085938 1664876218.6051
MEM 1818.085938 1664876218.7054
MEM 1620.320312 1664876218.8057
MEM 1373.113281 1664876218.9059
MEM 1373.113281 1664876219.0061
MEM 1373.113281 1664876219.1066
MEM 1373.113281 1664876219.2072
MEM 1373.113281 1664876219.3078
MEM 1373.113281 1664876219.4084
MEM 1373.113281 1664876219.5090
MEM 1373.113281 1664876219.6094
MEM 1373.113281 1664876219.7097
MEM 1373.113281 1664876219.8099
MEM 1373.113281 1664876219.9102
MEM 1373.113281 1664876220.0105
MEM 1384.968750 1664876220.1107
MEM 1426.554688 1664876220.2110
MEM 1669.750000 1664876220.3113
MEM 1447.816406 1664876220.4116
MEM 1521.292969 1664876220.5118
MEM 1620.312500 1664876220.6122
MEM 1469.472656 1664876220.7125
MEM 1535.312500 1664876220.8128
MEM 1674.605469 1664876220.9131
MEM 1570.734375 1664876221.0135
MEM 1715.914062 1664876221.1138
MEM 1489.007812 1664876221.2140
MEM 1558.300781 1664876221.3143
MEM 1687.085938 1664876221.4148
MEM 1553.917969 1664876221.5150
MEM 1719.074219 1664876221.6154
MEM 1768.402344 1664876221.7157
MEM 1623.210938 1664876221.8160
MEM 1662.324219 1664876221.9164
MEM 1768.589844 1664876222.0168
MEM 1697.144531 1664876222.1171
MEM 1800.238281 1664876222.2174
MEM 1634.496094 1664876222.3177
MEM 1724.886719 1664876222.4180
MEM 1777.152344 1664876222.5183
MEM 1698.890625 1664876222.6186
MEM 1841.144531 1664876222.7189
MEM 1818.082031 1664876222.8192
MEM 1781.074219 1664876222.9194
MEM 1872.964844 1664876223.0198
MEM 1779.726562 1664876223.1200
MEM 1829.648438 1664876223.2204
MEM 2039.285156 1664876223.3206
MEM 2017.226562 1664876223.4209
MEM 1948.792969 1664876223.5212
MEM 2087.425781 1664876223.6215
MEM 2065.242188 1664876223.7219
MEM 1913.671875 1664876223.8221
MEM 1966.292969 1664876223.9225
MEM 2136.964844 1664876224.0228
MEM 1931.910156 1664876224.1231
MEM 1995.015625 1664876224.2234
MEM 2163.000000 1664876224.3236
MEM 2173.179688 1664876224.4239
MEM 2229.382812 1664876224.5242
MEM 1983.414062 1664876224.6244
MEM 2055.027344 1664876224.7247
MEM 2233.765625 1664876224.8250
MEM 2237.558594 1664876224.9253
MEM 2281.644531 1664876225.0256
MEM 2026.410156 1664876225.1258
MEM 2015.843750 1664876225.2262
MEM 2233.851562 1664876225.3265
MEM 2257.851562 1664876225.4268
MEM 2023.058594 1664876225.5271
MEM 2114.582031 1664876225.6275
MEM 2219.253906 1664876225.7277
MEM 2260.496094 1664876225.8280
MEM 2027.183594 1664876225.9283
MEM 2015.843750 1664876226.0287
MEM 2241.761719 1664876226.1290
MEM 2263.683594 1664876226.2292
MEM 2283.535156 1664876226.3295
MEM 2033.628906 1664876226.4298
MEM 2055.800781 1664876226.5301
MEM 2273.613281 1664876226.6303
MEM 2028.472656 1664876226.7306
MEM 2076.898438 1664876226.8309
MEM 2265.246094 1664876226.9313
MEM 2192.976562 1664876227.0315
MEM 2048.839844 1664876227.1318
MEM 2139.332031 1664876227.2322
MEM 2213.558594 1664876227.3325
MEM 2054.769531 1664876227.4328
MEM 2033.644531 1664876227.5332
MEM 2128.976562 1664876227.6335
MEM 2045.488281 1664876227.7338
MEM 2164.039062 1664876227.8341
MEM 2114.722656 1664876227.9344
MEM 2067.917969 1664876228.0347
MEM 2077.941406 1664876228.1351
MEM 2213.558594 1664876228.2354
MEM 2055.027344 1664876228.3357
MEM 2065.167969 1664876228.4361
MEM 2214.832031 1664876228.5367
MEM 2114.582031 1664876228.6370
MEM 2265.761719 1664876228.7374
MEM 2215.871094 1664876228.8377
MEM 2114.578125 1664876228.9380
MEM 2255.757812 1664876229.0383
MEM 2027.632812 1664876229.1386
MEM 2025.828125 1664876229.2389
MEM 2262.730469 1664876229.3392
MEM 2042.070312 1664876229.4395
MEM 2163.972656 1664876229.5398
MEM 2255.187500 1664876229.6400
MEM 2267.226562 1664876229.7403
MEM 2213.492188 1664876229.8407
MEM 2057.023438 1664876229.9410
MEM 2069.093750 1664876230.0413
MEM 2182.125000 1664876230.1416
MEM 2109.875000 1664876230.2419
MEM 2219.695312 1664876230.3422
MEM 2029.953125 1664876230.4424
MEM 2090.238281 1664876230.5427
MEM 2261.296875 1664876230.6430
MEM 2057.386719 1664876230.7432
MEM 2015.761719 1664876230.8435
MEM 2283.679688 1664876230.9438
MEM 2203.277344 1664876231.0441
MEM 2114.500000 1664876231.1444
MEM 2221.730469 1664876231.2447
MEM 2028.132812 1664876231.3450
MEM 2072.949219 1664876231.4453
MEM 2262.945312 1664876231.5456
MEM 2045.406250 1664876231.6459
MEM 2114.500000 1664876231.7462
MEM 2169.335938 1664876231.8465
MEM 2114.500000 1664876231.9468
MEM 2251.839844 1664876232.0472
MEM 2035.351562 1664876232.1475
MEM 2105.734375 1664876232.2478
MEM 2213.476562 1664876232.3482
MEM 2057.007812 1664876232.4485
MEM 2089.808594 1664876232.5489
MEM 2025.812500 1664876232.6491
MEM 2015.761719 1664876232.7495
MEM 2262.832031 1664876232.8499
MEM 2032.773438 1664876232.9502
MEM 2114.457031 1664876233.0505
MEM 2269.171875 1664876233.1508
MEM 2312.367188 1664876233.2510
MEM 2038.949219 1664876233.3513
MEM 2115.777344 1664876233.4516
MEM 2213.464844 1664876233.5519
MEM 2060.347656 1664876233.6522
MEM 2104.570312 1664876233.7525
MEM 2025.542969 1664876233.8528
MEM 2040.523438 1664876233.9531
MEM 2299.992188 1664876234.0534
MEM 2032.503906 1664876234.1537
MEM 2074.269531 1664876234.2540
MEM 2168.882812 1664876234.3543
MEM 2015.750000 1664876234.4546
MEM 2015.750000 1664876234.5548
MEM 2015.750000 1664876234.6550
MEM 2015.750000 1664876234.7553
MEM 2015.750000 1664876234.8555
MEM 2015.750000 1664876234.9557
MEM 1373.011719 1664876235.0560
MEM 1373.011719 1664876235.1562
MEM 1373.011719 1664876235.2569
MEM 1373.011719 1664876235.3575
MEM 1373.011719 1664876235.4581
MEM 1373.011719 1664876235.5587
MEM 1373.011719 1664876235.6590
MEM 1373.011719 1664876235.7592
MEM 1373.011719 1664876235.8595
MEM 1373.011719 1664876235.9597
MEM 1373.011719 1664876236.0600
MEM 1381.000000 1664876236.1602
MEM 1488.660156 1664876236.2606
MEM 1373.011719 1664876236.3610
MEM 1489.175781 1664876236.4612
MEM 1566.207031 1664876236.5616
MEM 1390.539062 1664876236.6618
MEM 1598.101562 1664876236.7622
MEM 1501.332031 1664876236.8625
MEM 1435.339844 1664876236.9628
MEM 1554.773438 1664876237.0631
MEM 1428.253906 1664876237.1634
MEM 1422.453125 1664876237.2637
MEM 1644.933594 1664876237.3640
MEM 1445.136719 1664876237.4643
MEM 1669.652344 1664876237.5646
MEM 1582.214844 1664876237.6650
MEM 1471.894531 1664876237.7653
MEM 1669.652344 1664876237.8656
MEM 1545.968750 1664876237.9659
MEM 1480.140625 1664876238.0662
MEM 1743.714844 1664876238.1665
MEM 1524.742188 1664876238.2668
MEM 1719.093750 1664876238.3675
MEM 1540.152344 1664876238.4678
MEM 1646.273438 1664876238.5681
MEM 1664.378906 1664876238.6685
MEM 1521.335938 1664876238.7687
MEM 1719.093750 1664876238.8691
MEM 1610.597656 1664876238.9694
MEM 1772.097656 1664876239.0697
MEM 1791.972656 1664876239.1702
MEM 1584.179688 1664876239.2705
MEM 1720.425781 1664876239.3708
MEM 1592.429688 1664876239.4711
MEM 1710.746094 1664876239.5714
MEM 1780.699219 1664876239.6717
MEM 1570.777344 1664876239.7720
MEM 1669.656250 1664876239.8722
MEM 1768.539062 1664876239.9725
MEM 1632.589844 1664876240.0728
MEM 1789.308594 1664876240.1731
MEM 1681.515625 1664876240.2735
MEM 1771.050781 1664876240.3738
MEM 1827.421875 1664876240.4741
MEM 1727.089844 1664876240.5744
MEM 2010.621094 1664876240.6747
MEM 1786.585938 1664876240.7750
MEM 1966.300781 1664876240.8753
MEM 1855.390625 1664876240.9756
MEM 1777.562500 1664876241.0759
MEM 2040.363281 1664876241.1762
MEM 1817.007812 1664876241.2765
MEM 1867.421875 1664876241.3768
MEM 1941.714844 1664876241.4771
MEM 1782.460938 1664876241.5774
MEM 1900.191406 1664876241.6777
MEM 1795.316406 1664876241.7781
MEM 1780.398438 1664876241.8784
MEM 1962.300781 1664876241.9787
MEM 1838.863281 1664876242.0791
MEM 1779.625000 1664876242.1793
MEM 1941.585938 1664876242.2796
MEM 1768.542969 1664876242.3800
MEM 1967.089844 1664876242.4803
MEM 2015.613281 1664876242.5805
MEM 1768.542969 1664876242.6809
MEM 1946.058594 1664876242.7813
MEM 1999.261719 1664876242.8816
MEM 1788.132812 1664876242.9819
MEM 1966.300781 1664876243.0822
MEM 1806.320312 1664876243.1825
MEM 1966.300781 1664876243.2831
MEM 1842.617188 1664876243.3834
MEM 1776.789062 1664876243.4837
MEM 2040.363281 1664876243.5840
MEM 1768.542969 1664876243.6843
MEM 1768.542969 1664876243.7846
MEM 1768.542969 1664876243.8848
MEM 1768.542969 1664876243.9851
MEM 1768.542969 1664876244.0853
MEM 1768.542969 1664876244.1855
MEM 1768.542969 1664876244.2858
MEM 1768.542969 1664876244.3860
MEM 1768.542969 1664876244.4863
MEM 1768.542969 1664876244.5865
MEM 1768.542969 1664876244.6868
MEM 1768.542969 1664876244.7870
MEM 1768.542969 1664876244.8873
MEM 1768.542969 1664876244.9875
MEM 1768.542969 1664876245.0878
MEM 1768.542969 1664876245.1880
MEM 1768.542969 1664876245.2882
MEM 1768.542969 1664876245.3884
MEM 1768.542969 1664876245.4886
MEM 1669.660156 1664876245.5890
MEM 1373.011719 1664876245.6892
MEM 1373.011719 1664876245.7899
MEM 1373.011719 1664876245.8905
MEM 1373.011719 1664876245.9911
MEM 1373.011719 1664876246.0917
MEM 1373.011719 1664876246.1922
MEM 1373.011719 1664876246.2929
MEM 1373.011719 1664876246.3936
MEM 1373.011719 1664876246.4942
MEM 1373.011719 1664876246.5945
MEM 1373.011719 1664876246.6947
MEM 1373.011719 1664876246.7949
MEM 1373.011719 1664876246.8952
MEM 1373.011719 1664876246.9954
MEM 1398.015625 1664876247.0957
MEM 1455.507812 1664876247.1960
MEM 1522.660156 1664876247.2963
MEM 1395.953125 1664876247.3966
MEM 1447.257812 1664876247.4968
MEM 1504.660156 1664876247.5972
MEM 1400.851562 1664876247.6975
MEM 1570.648438 1664876247.7978
MEM 1620.210938 1664876247.8982
MEM 1453.902344 1664876247.9985
MEM 1569.601562 1664876248.0988
MEM 1625.542969 1664876248.1992
MEM 1500.765625 1664876248.2995
MEM 1663.859375 1664876248.3998
MEM 1719.050781 1664876248.5002
MEM 1564.128906 1664876248.6005
MEM 1630.019531 1664876248.7009
MEM 1754.335938 1664876248.8012
MEM 1664.359375 1664876248.9015
MEM 1783.414062 1664876249.0018
MEM 1633.363281 1664876249.1021
MEM 1669.660156 1664876249.2024
MEM 1916.855469 1664876249.3027
MEM 1696.468750 1664876249.4030
MEM 1817.839844 1664876249.5032
MEM 1817.980469 1664876249.6035
MEM 1793.347656 1664876249.7037
MEM 1901.585938 1664876249.8041
MEM 1779.367188 1664876249.9043
MEM 1916.265625 1664876250.0046
MEM 2056.675781 1664876250.1049
MEM 1832.933594 1664876250.2052
MEM 1852.785156 1664876250.3053
MEM 2089.777344 1664876250.4057
MEM 1842.472656 1664876250.5059
MEM 1931.617188 1664876250.6062
MEM 1982.558594 1664876250.7066
MEM 1890.882812 1664876250.8069
MEM 1973.324219 1664876250.9072
MEM 2188.535156 1664876251.0075
MEM 1936.972656 1664876251.1077
MEM 2051.082031 1664876251.2080
MEM 2219.761719 1664876251.3083
MEM 2243.714844 1664876251.4086
MEM 2145.441406 1664876251.5089
MEM 1998.015625 1664876251.6092
MEM 2132.535156 1664876251.7094
MEM 2261.484375 1664876251.8097
MEM 2210.339844 1664876251.9100
MEM 2090.769531 1664876252.0103
MEM 2088.953125 1664876252.1106
MEM 2213.464844 1664876252.2109
MEM 2064.472656 1664876252.3112
MEM 2143.511719 1664876252.4115
MEM 2251.156250 1664876252.5117
MEM 2277.203125 1664876252.6119
MEM 2213.464844 1664876252.7123
MEM 2045.910156 1664876252.8126
MEM 2114.488281 1664876252.9129
MEM 2188.882812 1664876253.0132
MEM 2047.199219 1664876253.1135
MEM 2114.488281 1664876253.2138
MEM 2164.070312 1664876253.3141
MEM 2040.238281 1664876253.4144
MEM 2098.246094 1664876253.5148
MEM 2150.882812 1664876253.6152
MEM 2042.816406 1664876253.7155
MEM 2134.082031 1664876253.8158
MEM 2213.464844 1664876253.9161
MEM 2053.902344 1664876254.0164
MEM 2071.066406 1664876254.1167
MEM 2213.464844 1664876254.2173
MEM 2063.699219 1664876254.3176
MEM 2089.796875 1664876254.4179
MEM 2121.714844 1664876254.5182
MEM 2083.550781 1664876254.6185
MEM 2187.718750 1664876254.7188
MEM 2030.183594 1664876254.8191
MEM 2062.152344 1664876254.9194
MEM 2287.617188 1664876255.0196
MEM 2042.558594 1664876255.1199
MEM 2163.945312 1664876255.2202
MEM 2273.062500 1664876255.3205
MEM 2312.234375 1664876255.4208
MEM 2040.996094 1664876255.5210
MEM 2135.097656 1664876255.6213
MEM 2287.144531 1664876255.7216
MEM 2036.097656 1664876255.8219
MEM 2138.148438 1664876255.9222
MEM 2213.449219 1664876256.0226
MEM 2061.363281 1664876256.1229
MEM 2157.496094 1664876256.2233
MEM 2213.445312 1664876256.3236
MEM 2052.593750 1664876256.4238
MEM 2040.777344 1664876256.5241
MEM 2183.820312 1664876256.6244
MEM 2101.835938 1664876256.7247
MEM 2221.699219 1664876256.8250
MEM 2034.031250 1664876256.9253
MEM 2077.859375 1664876257.0256
MEM 2213.445312 1664876257.1260
MEM 2058.265625 1664876257.2263
MEM 2089.777344 1664876257.3267
MEM 2220.019531 1664876257.4270
MEM 2114.468750 1664876257.5273
MEM 2257.648438 1664876257.6275
MEM 2273.550781 1664876257.7278
MEM 2114.609375 1664876257.8281
MEM 2096.421875 1664876257.9284
MEM 2201.648438 1664876258.0287
MEM 2181.109375 1664876258.1290
MEM 2114.468750 1664876258.2293
MEM 2262.808594 1664876258.3296
MEM 2038.156250 1664876258.4299
MEM 2116.531250 1664876258.5302
MEM 2287.394531 1664876258.6305
MEM 2039.175781 1664876258.7308
MEM 2160.046875 1664876258.8312
MEM 2300.992188 1664876258.9315
MEM 2140.847656 1664876259.0318
MEM 2047.937500 1664876259.1321
MEM 2139.203125 1664876259.2324
MEM 2164.242188 1664876259.3327
MEM 2108.265625 1664876259.4330
MEM 2226.574219 1664876259.5332
MEM 2026.023438 1664876259.6335
MEM 2032.488281 1664876259.7338
MEM 2267.105469 1664876259.8341
MEM 2178.820312 1664876259.9345
MEM 2049.714844 1664876260.0347
MEM 2035.488281 1664876260.1351
MEM 2206.675781 1664876260.2354
MEM 2114.425781 1664876260.3357
MEM 2262.750000 1664876260.4360
MEM 2037.847656 1664876260.5363
MEM 2107.714844 1664876260.6366
MEM 2213.394531 1664876260.7369
MEM 2061.308594 1664876260.8372
MEM 2106.500000 1664876260.9376
