CMDLINE /home/anthony/anaconda3/envs/thesis/bin/python3.10 test-profiler.py
MEM 2587.769531 1664877503.4211
MEM 2618.585938 1664877503.5214
MEM 2628.710938 1664877503.6218
MEM 2591.949219 1664877503.7220
MEM 2532.253906 1664877503.8223
MEM 2493.070312 1664877503.9226
MEM 2638.746094 1664877504.0228
MEM 2678.707031 1664877504.1231
MEM 2505.441406 1664877504.2233
MEM 2527.355469 1664877504.3237
MEM 2647.511719 1664877504.4240
MEM 2675.679688 1664877504.5243
MEM 2591.808594 1664877504.6246
MEM 2625.472656 1664877504.7249
MEM 2647.363281 1664877504.8251
MEM 2715.406250 1664877504.9255
MEM 2510.578125 1664877505.0258
MEM 2573.484375 1664877505.1261
MEM 2662.765625 1664877505.2264
MEM 2674.589844 1664877505.3267
MEM 2686.976562 1664877505.4271
MEM 2588.921875 1664877505.5273
MEM 2655.417969 1664877505.6277
MEM 2715.351562 1664877505.7281
MEM 2516.218750 1664877505.8284
MEM 2572.164062 1664877505.9287
MEM 2660.214844 1664877506.0289
MEM 2700.140625 1664877506.1292
MEM 2504.863281 1664877506.2294
MEM 2506.667969 1664877506.3297
MEM 2657.410156 1664877506.4300
MEM 2701.402344 1664877506.5303
MEM 2503.816406 1664877506.6306
MEM 2492.992188 1664877506.7309
MEM 2675.953125 1664877506.8312
MEM 2608.632812 1664877506.9315
MEM 2517.480469 1664877507.0318
MEM 2583.222656 1664877507.1320
MEM 2660.742188 1664877507.2323
MEM 2504.847656 1664877507.3325
MEM 2518.511719 1664877507.4329
MEM 2676.746094 1664877507.5332
MEM 2684.628906 1664877507.6334
MEM 2508.714844 1664877507.7337
MEM 2521.863281 1664877507.8340
MEM 2673.394531 1664877507.9342
MEM 2690.707031 1664877508.0346
MEM 2542.230469 1664877508.1349
MEM 2531.753906 1664877508.2352
MEM 2501.496094 1664877508.3355
MEM 2591.730469 1664877508.4358
MEM 2662.750000 1664877508.5360
MEM 2690.707031 1664877508.6364
MEM 2538.621094 1664877508.7367
MEM 2621.394531 1664877508.8370
MEM 2690.707031 1664877508.9373
MEM 2527.792969 1664877509.0376
MEM 2523.109375 1664877509.1379
MEM 2711.300781 1664877509.2382
MEM 2508.199219 1664877509.3385
MEM 2558.730469 1664877509.4387
MEM 2682.750000 1664877509.5391
MEM 2649.023438 1664877509.6393
MEM 2566.207031 1664877509.7396
MEM 2623.394531 1664877509.8399
MEM 2690.707031 1664877509.9402
MEM 2524.957031 1664877510.0405
MEM 2591.730469 1664877510.1408
MEM 2740.175781 1664877510.2411
MEM 2512.839844 1664877510.3414
MEM 2589.152344 1664877510.4417
MEM 2713.363281 1664877510.5420
MEM 2508.972656 1664877510.6423
MEM 2526.246094 1664877510.7426
MEM 2728.058594 1664877510.8429
MEM 2502.269531 1664877510.9432
MEM 2591.730469 1664877511.0435
MEM 2678.750000 1664877511.1439
MEM 2509.488281 1664877511.2441
MEM 2566.207031 1664877511.3444
MEM 2688.632812 1664877511.4447
MEM 2523.925781 1664877511.5449
MEM 2591.730469 1664877511.6452
MEM 2713.472656 1664877511.7454
MEM 2697.921875 1664877511.8457
MEM 2591.730469 1664877511.9461
MEM 2656.750000 1664877512.0464
MEM 2509.746094 1664877512.1467
MEM 2531.917969 1664877512.2470
MEM 2628.632812 1664877512.3474
MEM 2523.152344 1664877512.4476
MEM 2492.992188 1664877512.5479
MEM 2648.632812 1664877512.6483
MEM 2525.214844 1664877512.7485
MEM 2591.730469 1664877512.8488
MEM 2662.632812 1664877512.9492
MEM 2527.277344 1664877513.0495
MEM 2523.753906 1664877513.1498
MEM 2503.816406 1664877513.2501
MEM 2492.992188 1664877513.3505
MEM 2724.042969 1664877513.4507
MEM 2508.972656 1664877513.5510
MEM 2511.035156 1664877513.6514
MEM 2732.035156 1664877513.7516
MEM 2625.871094 1664877513.8520
MEM 2493.503906 1664877513.9523
MEM 2493.503906 1664877514.0525
MEM 2493.503906 1664877514.1528
MEM 2493.503906 1664877514.2530
MEM 2493.503906 1664877514.3533
MEM 2493.503906 1664877514.4536
MEM 2493.503906 1664877514.5538
MEM 2493.503906 1664877514.6541
MEM 2493.503906 1664877514.7543
MEM 2493.503906 1664877514.8546
MEM 2493.503906 1664877514.9548
MEM 2493.503906 1664877515.0551
MEM 2493.503906 1664877515.1554
MEM 2493.503906 1664877515.2556
MEM 2493.503906 1664877515.3558
MEM 2493.503906 1664877515.4561
MEM 2493.503906 1664877515.5563
MEM 2493.503906 1664877515.6566
MEM 2493.503906 1664877515.7568
MEM 2493.503906 1664877515.8571
MEM 2493.503906 1664877515.9573
MEM 2493.503906 1664877516.0576
MEM 2345.179688 1664877516.1579
MEM 2097.976562 1664877516.2581
MEM 2097.976562 1664877516.3584
MEM 2097.976562 1664877516.4587
MEM 2097.976562 1664877516.5589
MEM 2097.976562 1664877516.6592
MEM 2097.976562 1664877516.7595
MEM 2097.976562 1664877516.8597
MEM 2097.976562 1664877516.9600
MEM 2097.976562 1664877517.0602
MEM 2097.976562 1664877517.1605
MEM 2097.976562 1664877517.2607
MEM 2097.976562 1664877517.3610
MEM 2097.976562 1664877517.4613
MEM 2097.976562 1664877517.5615
MEM 2097.976562 1664877517.6618
MEM 2097.976562 1664877517.7620
MEM 2097.976562 1664877517.8623
MEM 2097.976562 1664877517.9626
MEM 2097.976562 1664877518.0629
MEM 2097.976562 1664877518.1631
MEM 2097.976562 1664877518.2634
MEM 2056.781250 1664877518.3637
MEM 2315.898438 1664877518.4639
MEM 2048.535156 1664877518.5642
MEM 2246.250000 1664877518.6645
MEM 2072.550781 1664877518.7648
MEM 2054.203125 1664877518.8651
MEM 2295.730469 1664877518.9654
MEM 1999.093750 1664877519.0657
MEM 2123.804688 1664877519.1660
MEM 2181.093750 1664877519.2663
MEM 1963.859375 1664877519.3666
MEM 2145.324219 1664877519.4669
MEM 2027.277344 1664877519.5673
MEM 1908.785156 1664877519.6675
MEM 2157.246094 1664877519.7679
MEM 1916.941406 1664877519.8681
MEM 2010.085938 1664877519.9685
MEM 1851.003906 1664877520.0688
MEM 1997.230469 1664877520.1691
MEM 2066.199219 1664877520.2694
MEM 1819.101562 1664877520.3697
MEM 1988.644531 1664877520.4701
MEM 1851.003906 1664877520.5704
MEM 1961.789062 1664877520.6707
MEM 1981.250000 1664877520.7711
MEM 1811.097656 1664877520.8713
MEM 2071.484375 1664877520.9717
MEM 1770.679688 1664877521.0720
MEM 1949.835938 1664877521.1723
MEM 1794.125000 1664877521.2726
MEM 1866.906250 1664877521.3730
MEM 1884.367188 1664877521.4733
MEM 1714.535156 1664877521.5736
MEM 1840.320312 1664877521.6739
MEM 1716.140625 1664877521.7742
MEM 1900.394531 1664877521.8746
MEM 1808.218750 1664877521.9750
MEM 1709.378906 1664877522.0752
MEM 1946.523438 1664877522.1755
MEM 1719.433594 1664877522.2758
MEM 1816.320312 1664877522.3762
MEM 1664.796875 1664877522.4764
MEM 1850.953125 1664877522.5769
MEM 1701.746094 1664877522.6772
MEM 1839.390625 1664877522.7777
MEM 1893.875000 1664877522.8780
MEM 1718.660156 1664877522.9783
MEM 1873.761719 1664877523.0786
MEM 1714.238281 1664877523.1789
MEM 1900.394531 1664877523.2792
MEM 1861.875000 1664877523.3795
MEM 1665.609375 1664877523.4797
MEM 1949.750000 1664877523.5800
MEM 1745.988281 1664877523.6803
MEM 1900.394531 1664877523.7806
MEM 1799.000000 1664877523.8810
MEM 1710.925781 1664877523.9813
MEM 1949.750000 1664877524.0816
MEM 1741.347656 1664877524.1819
MEM 1900.394531 1664877524.2822
MEM 1750.929688 1664877524.3825
MEM 1888.574219 1664877524.4828
MEM 1910.601562 1664877524.5831
MEM 1716.339844 1664877524.6833
MEM 1820.320312 1664877524.7837
MEM 1702.679688 1664877524.8840
MEM 1844.390625 1664877524.9843
MEM 1910.648438 1664877525.0846
MEM 1719.433594 1664877525.1848
MEM 1864.320312 1664877525.2852
MEM 1724.480469 1664877525.3855
MEM 1897.347656 1664877525.4859
MEM 1949.750000 1664877525.5861
MEM 1726.910156 1664877525.6864
MEM 1900.394531 1664877525.7868
MEM 1752.003906 1664877525.8872
MEM 1710.667969 1664877525.9874
MEM 1949.750000 1664877526.0877
MEM 1727.683594 1664877526.1879
MEM 1864.738281 1664877526.2882
MEM 1949.835938 1664877526.3886
MEM 1791.046875 1664877526.4889
MEM 1912.000000 1664877526.5892
MEM 1949.851562 1664877526.6895
MEM 1894.886719 1664877526.7898
MEM 2049.382812 1664877526.8901
MEM 1863.375000 1664877526.9904
MEM 1912.007812 1664877527.0906
MEM 2195.082031 1664877527.1909
MEM 1921.839844 1664877527.2912
MEM 2039.816406 1664877527.3915
MEM 2105.527344 1664877527.4918
MEM 1983.656250 1664877527.5921
MEM 2147.523438 1664877527.6924
MEM 2129.039062 1664877527.7927
MEM 2082.597656 1664877527.8931
MEM 2221.695312 1664877527.9934
MEM 2061.398438 1664877528.0937
MEM 2099.511719 1664877528.1940
MEM 2320.691406 1664877528.2942
MEM 2075.578125 1664877528.3945
MEM 2196.964844 1664877528.4948
MEM 2246.484375 1664877528.5951
MEM 2098.781250 1664877528.6954
MEM 2156.308594 1664877528.7957
MEM 2107.746094 1664877528.8959
MEM 2244.386719 1664877528.9963
MEM 2376.847656 1664877529.0966
MEM 2167.757812 1664877529.1969
MEM 2230.863281 1664877529.2972
MEM 2322.734375 1664877529.3975
MEM 2228.027344 1664877529.4978
MEM 2394.730469 1664877529.5981
MEM 2444.250000 1664877529.6984
MEM 2304.796875 1664877529.7987
MEM 2386.722656 1664877529.8991
MEM 2305.253906 1664877529.9993
MEM 2421.527344 1664877530.0996
MEM 2560.617188 1664877530.1999
MEM 2360.367188 1664877530.3002
MEM 2488.914062 1664877530.4005
MEM 2641.894531 1664877530.5008
MEM 2416.253906 1664877530.6011
MEM 2464.722656 1664877530.7014
MEM 2592.574219 1664877530.8017
MEM 2428.113281 1664877530.9021
MEM 2493.597656 1664877531.0024
MEM 2592.574219 1664877531.1027
MEM 2435.589844 1664877531.2030
MEM 2394.859375 1664877531.3033
MEM 2523.343750 1664877531.4036
MEM 2459.308594 1664877531.5038
MEM 2503.062500 1664877531.6041
MEM 2617.832031 1664877531.7044
MEM 2641.808594 1664877531.8047
MEM 2414.191406 1664877531.9050
MEM 2437.136719 1664877532.0053
MEM 2639.882812 1664877532.1055
MEM 2585.332031 1664877532.2058
MEM 2394.859375 1664877532.3061
MEM 2587.261719 1664877532.4064
MEM 2405.425781 1664877532.5066
MEM 2403.878906 1664877532.6068
MEM 2603.261719 1664877532.7072
MEM 2406.457031 1664877532.8075
MEM 2412.644531 1664877532.9079
MEM 2607.261719 1664877533.0083
MEM 2404.910156 1664877533.1087
MEM 2455.863281 1664877533.2089
MEM 2585.910156 1664877533.3093
MEM 2516.500000 1664877533.4096
MEM 2419.863281 1664877533.5099
MEM 2511.601562 1664877533.6102
MEM 2608.058594 1664877533.7105
MEM 2551.664062 1664877533.8110
MEM 2467.300781 1664877533.9113
MEM 2448.812500 1664877534.0116
MEM 2546.500000 1664877534.1119
MEM 2426.308594 1664877534.2122
MEM 2455.855469 1664877534.3125
MEM 2553.148438 1664877534.4128
MEM 2479.160156 1664877534.5130
MEM 2538.468750 1664877534.6133
MEM 2408.261719 1664877534.7136
MEM 2404.652344 1664877534.8139
MEM 2592.617188 1664877534.9142
MEM 2419.089844 1664877535.0144
MEM 2493.597656 1664877535.1148
MEM 2593.261719 1664877535.2151
MEM 2607.230469 1664877535.3153
MEM 2405.941406 1664877535.4156
MEM 2406.421875 1664877535.5158
MEM 2589.910156 1664877535.6161
MEM 2592.574219 1664877535.7165
MEM 2429.917969 1664877535.8167
MEM 2418.875000 1664877535.9171
MEM 2619.855469 1664877536.0174
MEM 2592.574219 1664877536.1177
MEM 2442.808594 1664877536.2180
MEM 2575.261719 1664877536.3183
MEM 2591.074219 1664877536.4186
MEM 2406.417969 1664877536.5190
MEM 2478.343750 1664877536.6193
MEM 2592.574219 1664877536.7196
MEM 2441.003906 1664877536.8199
MEM 2559.261719 1664877536.9202
MEM 2410.582031 1664877537.0205
MEM 2486.851562 1664877537.1208
MEM 2632.019531 1664877537.2211
MEM 2506.500000 1664877537.3214
MEM 2424.246094 1664877537.4217
MEM 2543.054688 1664877537.5220
MEM 2637.796875 1664877537.6223
MEM 2410.558594 1664877537.7225
MEM 2453.570312 1664877537.8228
MEM 2619.804688 1664877537.9231
MEM 2562.414062 1664877538.0234
MEM 2488.675781 1664877538.1237
MEM 2610.031250 1664877538.2240
MEM 2407.691406 1664877538.3243
MEM 2413.621094 1664877538.4246
MEM 2534.445312 1664877538.5249
MEM 2427.800781 1664877538.6251
MEM 2394.804688 1664877538.7255
MEM 2587.535156 1664877538.8258
MEM 2493.542969 1664877538.9261
MEM 2618.000000 1664877539.0264
MEM 2412.589844 1664877539.1266
MEM 2502.781250 1664877539.2269
MEM 2592.519531 1664877539.3273
MEM 2441.722656 1664877539.4276
MEM 2518.902344 1664877539.5280
MEM 2410.011719 1664877539.6282
MEM 2480.652344 1664877539.7285
MEM 2592.519531 1664877539.8289
MEM 2394.804688 1664877539.9292
MEM 2394.804688 1664877540.0294
MEM 2394.804688 1664877540.1297
MEM 2394.804688 1664877540.2300
MEM 2394.804688 1664877540.3303
MEM 2394.804688 1664877540.4306
MEM 2394.804688 1664877540.5308
MEM 2394.804688 1664877540.6311
MEM 2394.804688 1664877540.7314
MEM 2394.804688 1664877540.8316
MEM 2394.804688 1664877540.9319
MEM 2394.804688 1664877541.0321
MEM 2394.804688 1664877541.1324
MEM 2394.804688 1664877541.2326
MEM 2394.804688 1664877541.3329
MEM 2394.804688 1664877541.4331
MEM 2394.804688 1664877541.5334
MEM 2394.804688 1664877541.6337
MEM 2394.804688 1664877541.7339
MEM 2394.804688 1664877541.8342
MEM 2394.804688 1664877541.9345
MEM 2394.804688 1664877542.0347
MEM 2394.804688 1664877542.1349
MEM 2394.804688 1664877542.2351
MEM 2345.363281 1664877542.3354
MEM 2345.363281 1664877542.4356
MEM 2296.085938 1664877542.5358
MEM 2296.085938 1664877542.6361
MEM 2296.085938 1664877542.7363
MEM 2296.085938 1664877542.8366
MEM 2296.085938 1664877542.9368
MEM 2296.085938 1664877543.0371
MEM 2147.761719 1664877543.1374
MEM 1949.996094 1664877543.2377
MEM 1949.996094 1664877543.3380
MEM 1801.671875 1664877543.4383
MEM 1752.328125 1664877543.5385
MEM 1752.328125 1664877543.6387
MEM 1752.328125 1664877543.7390
MEM 1752.328125 1664877543.8392
MEM 1752.328125 1664877543.9394
MEM 1752.328125 1664877544.0396
MEM 1752.328125 1664877544.1398
MEM 1752.328125 1664877544.2400
MEM 1752.328125 1664877544.3404
MEM 1857.207031 1664877544.4407
MEM 1948.085938 1664877544.5410
MEM 1752.328125 1664877544.6413
MEM 1950.042969 1664877544.7416
MEM 1915.523438 1664877544.8419
MEM 1766.761719 1664877544.9421
MEM 1950.042969 1664877545.0425
MEM 1844.425781 1664877545.1429
MEM 1764.441406 1664877545.2432
MEM 1973.226562 1664877545.3435
MEM 1850.910156 1664877545.4439
MEM 1810.863281 1664877545.5442
MEM 1980.539062 1664877545.6445
MEM 1875.660156 1664877545.7449
MEM 1850.898438 1664877545.8452
MEM 2048.980469 1664877545.9455
MEM 2004.460938 1664877546.0459
MEM 1867.246094 1664877546.1461
MEM 2024.906250 1664877546.2465
MEM 1938.750000 1664877546.3468
MEM 1851.265625 1664877546.4471
MEM 2048.980469 1664877546.5474
MEM 1962.113281 1664877546.6478
MEM 1862.863281 1664877546.7480
MEM 2123.187500 1664877546.8483
MEM 1900.503906 1664877546.9487
MEM 2048.980469 1664877547.0490
MEM 1969.363281 1664877547.1493
MEM 1862.089844 1664877547.2495
MEM 2123.187500 1664877547.3498
MEM 1875.753906 1664877547.4501
MEM 2002.144531 1664877547.5504
MEM 2073.746094 1664877547.6507
MEM 1801.824219 1664877547.7511
MEM 1808.265625 1664877547.8514
MEM 2029.746094 1664877547.9516
MEM 1768.621094 1664877548.0519
MEM 1937.464844 1664877548.1522
MEM 1815.625000 1664877548.2525
MEM 1900.703125 1664877548.3528
MEM 1858.703125 1664877548.4531
MEM 1763.464844 1664877548.5534
MEM 2048.894531 1664877548.6537
MEM 1875.812500 1664877548.7540
MEM 2003.234375 1664877548.8543
MEM 2100.675781 1664877548.9546
MEM 1921.585938 1664877549.0548
MEM 2098.421875 1664877549.1552
MEM 1959.949219 1664877549.2555
MEM 1957.363281 1664877549.3558
MEM 2197.343750 1664877549.4561
MEM 1950.148438 1664877549.5566
MEM 2068.054688 1664877549.6569
MEM 2141.343750 1664877549.7572
MEM 1965.355469 1664877549.8575
MEM 2091.789062 1664877549.9579
MEM 1998.910156 1664877550.0582
MEM 1963.808594 1664877550.1585
MEM 2147.863281 1664877550.2588
MEM 2064.468750 1664877550.3592
MEM 1950.148438 1664877550.4595
MEM 2147.863281 1664877550.5598
MEM 2115.343750 1664877550.6601
MEM 1966.644531 1664877550.7604
MEM 2147.863281 1664877550.8608
MEM 2135.910156 1664877550.9611
MEM 1963.292969 1664877551.0614
MEM 2147.863281 1664877551.1618
MEM 2036.468750 1664877551.2621
MEM 1950.148438 1664877551.3624
MEM 2147.863281 1664877551.4628
MEM 1991.394531 1664877551.5631
MEM 2050.832031 1664877551.6634
MEM 2010.156250 1664877551.7636
MEM 2062.320312 1664877551.8640
MEM 2345.667969 1664877551.9643
MEM 2076.613281 1664877552.0646
MEM 2197.210938 1664877552.1649
MEM 2232.957031 1664877552.2651
MEM 2199.015625 1664877552.3654
MEM 2371.757812 1664877552.4657
MEM 2166.988281 1664877552.5660
MEM 2267.433594 1664877552.6663
MEM 2444.554688 1664877552.7666
MEM 2221.328125 1664877552.8669
MEM 2330.582031 1664877552.9672
MEM 2444.511719 1664877553.0675
MEM 2311.503906 1664877553.1678
MEM 2420.441406 1664877553.2682
MEM 2475.296875 1664877553.3685
MEM 2519.378906 1664877553.4687
MEM 2309.636719 1664877553.5690
MEM 2371.984375 1664877553.6693
MEM 2536.046875 1664877553.7696
MEM 2549.105469 1664877553.8699
MEM 2493.949219 1664877553.9703
MEM 2341.089844 1664877554.0706
MEM 2391.496094 1664877554.1709
MEM 2585.234375 1664877554.2712
MEM 2310.113281 1664877554.3714
MEM 2349.757812 1664877554.4717
MEM 2564.023438 1664877554.5720
MEM 2369.082031 1664877554.6723
MEM 2462.867188 1664877554.7726
MEM 2562.035156 1664877554.8728
MEM 2572.070312 1664877554.9731
MEM 2584.632812 1664877555.0734
MEM 2435.464844 1664877555.1737
MEM 2458.234375 1664877555.2740
MEM 2574.250000 1664877555.3742
MEM 2603.125000 1664877555.4745
MEM 2642.148438 1664877555.5749
MEM 2510.687500 1664877555.6752
MEM 2598.074219 1664877555.7755
MEM 2740.894531 1664877555.8758
MEM 2506.238281 1664877555.9761
MEM 2556.597656 1664877556.0764
MEM 2636.054688 1664877556.1767
MEM 2648.128906 1664877556.2770
MEM 2725.214844 1664877556.3772
MEM 2736.449219 1664877556.4775
MEM 2577.843750 1664877556.5778
MEM 2543.300781 1664877556.6781
MEM 2737.773438 1664877556.7784
MEM 2732.941406 1664877556.8787
MEM 2580.164062 1664877556.9790
MEM 2654.945312 1664877557.0793
MEM 2738.382812 1664877557.1796
MEM 2624.707031 1664877557.2799
MEM 2625.503906 1664877557.3802
MEM 2691.621094 1664877557.4804
MEM 2637.339844 1664877557.5807
MEM 2786.492188 1664877557.6810
MEM 2607.949219 1664877557.7813
MEM 2635.535156 1664877557.8816
MEM 2764.500000 1664877557.9819
MEM 2750.382812 1664877558.0822
MEM 2624.191406 1664877558.1825
MEM 2600.542969 1664877558.2828
MEM 2780.382812 1664877558.3832
MEM 2630.121094 1664877558.4835
MEM 2634.746094 1664877558.5839
MEM 2828.507812 1664877558.6841
MEM 2864.597656 1664877558.7844
MEM 2613.621094 1664877558.8847
MEM 2671.113281 1664877558.9850
MEM 2790.242188 1664877559.0853
MEM 2620.324219 1664877559.1855
MEM 2596.542969 1664877559.2858
MEM 2734.968750 1664877559.3861
MEM 2641.980469 1664877559.4864
MEM 2790.500000 1664877559.5867
MEM 2608.722656 1664877559.6870
MEM 2681.683594 1664877559.7873
MEM 2793.144531 1664877559.8876
MEM 2815.167969 1664877559.9879
MEM 2616.972656 1664877560.0882
MEM 2691.480469 1664877560.1885
MEM 2820.648438 1664877560.2888
MEM 2608.464844 1664877560.3890
MEM 2642.753906 1664877560.4893
MEM 2790.457031 1664877560.5897
MEM 2632.957031 1664877560.6900
MEM 2615.503906 1664877560.7903
MEM 2604.339844 1664877560.8906
MEM 2647.136719 1664877560.9909
MEM 2790.457031 1664877561.0913
MEM 2592.742188 1664877561.1915
MEM 2774.500000 1664877561.2918
MEM 2602.019531 1664877561.3921
MEM 2592.742188 1664877561.4925
MEM 2790.300781 1664877561.5928
MEM 2618.777344 1664877561.6931
MEM 2691.480469 1664877561.7933
MEM 2839.734375 1664877561.8936
MEM 2614.136719 1664877561.9939
MEM 2688.902344 1664877562.0942
MEM 2864.523438 1664877562.1945
MEM 2620.582031 1664877562.2948
MEM 2691.480469 1664877562.3951
MEM 2763.804688 1664877562.4954
MEM 2592.742188 1664877562.5958
MEM 2803.085938 1664877562.6961
MEM 2612.074219 1664877562.7964
MEM 2691.480469 1664877562.8967
MEM 2767.925781 1664877562.9970
MEM 2592.742188 1664877563.0974
MEM 2805.144531 1664877563.1976
MEM 2604.855469 1664877563.2979
MEM 2599.957031 1664877563.3982
MEM 2803.937500 1664877563.4985
MEM 2839.910156 1664877563.5988
MEM 2616.972656 1664877563.6991
MEM 2678.847656 1664877563.7994
MEM 2790.457031 1664877563.8998
MEM 2625.738281 1664877564.0000
MEM 2592.742188 1664877564.1003
MEM 2795.988281 1664877564.2006
MEM 2608.464844 1664877564.3009
MEM 2694.132812 1664877564.4012
MEM 2592.742188 1664877564.5015
MEM 2611.503906 1664877564.6018
MEM 2792.246094 1664877564.7022
MEM 2653.742188 1664877564.8025
MEM 2787.144531 1664877564.9029
MEM 2815.085938 1664877565.0032
MEM 2616.972656 1664877565.1035
MEM 2662.863281 1664877565.2038
MEM 2825.937500 1664877565.3041
MEM 2839.695312 1664877565.4044
MEM 2620.066406 1664877565.5046
MEM 2740.937500 1664877565.6049
MEM 2859.144531 1664877565.7052
MEM 2713.679688 1664877565.8056
MEM 2657.964844 1664877565.9059
MEM 2629.503906 1664877566.0062
MEM 2789.742188 1664877566.1066
MEM 2592.742188 1664877566.2068
MEM 2592.742188 1664877566.3071
MEM 2592.742188 1664877566.4073
MEM 2592.742188 1664877566.5075
MEM 2592.742188 1664877566.6078
MEM 2592.742188 1664877566.7080
MEM 2592.742188 1664877566.8082
MEM 2592.742188 1664877566.9085
MEM 2592.742188 1664877567.0088
MEM 2592.742188 1664877567.1090
MEM 2592.742188 1664877567.2093
MEM 2592.742188 1664877567.3095
MEM 2592.742188 1664877567.4098
MEM 2592.742188 1664877567.5100
MEM 2592.742188 1664877567.6103
MEM 2592.742188 1664877567.7105
MEM 2592.742188 1664877567.8108
MEM 2592.742188 1664877567.9110
MEM 2592.742188 1664877568.0113
MEM 2592.742188 1664877568.1115
MEM 2592.742188 1664877568.2118
MEM 2444.417969 1664877568.3120
MEM 2295.894531 1664877568.4123
MEM 2246.550781 1664877568.5125
MEM 2246.550781 1664877568.6127
MEM 2246.550781 1664877568.7129
MEM 2246.550781 1664877568.8132
MEM 2246.550781 1664877568.9134
MEM 2246.550781 1664877569.0136
MEM 2246.550781 1664877569.1138
MEM 2246.550781 1664877569.2141
MEM 2246.550781 1664877569.3143
MEM 2246.421875 1664877569.4145
MEM 2246.421875 1664877569.5148
MEM 1998.847656 1664877569.6151
MEM 1998.847656 1664877569.7155
MEM 1998.847656 1664877569.8161
MEM 1998.847656 1664877569.9167
MEM 1998.847656 1664877570.0173
MEM 1998.847656 1664877570.1180
MEM 1998.847656 1664877570.2183
MEM 1998.847656 1664877570.3186
MEM 1998.847656 1664877570.4188
MEM 1998.847656 1664877570.5190
MEM 1998.847656 1664877570.6193
MEM 1998.847656 1664877570.7195
MEM 1998.847656 1664877570.8197
MEM 2009.414062 1664877570.9200
MEM 2167.804688 1664877571.0203
MEM 2122.152344 1664877571.1206
MEM 2166.601562 1664877571.2209
MEM 2189.703125 1664877571.3212
MEM 2108.429688 1664877571.4215
MEM 2394.242188 1664877571.5218
MEM 2146.843750 1664877571.6221
MEM 2279.796875 1664877571.7224
MEM 2369.398438 1664877571.8227
MEM 2100.199219 1664877571.9230
MEM 2240.355469 1664877572.0233
MEM 2320.160156 1664877572.1236
MEM 2078.656250 1664877572.2239
MEM 2245.980469 1664877572.3242
MEM 2156.585938 1664877572.4246
MEM 1998.824219 1664877572.5248
MEM 2196.539062 1664877572.6251
MEM 2156.019531 1664877572.7254
MEM 1964.332031 1664877572.8257
MEM 2147.097656 1664877572.9261
MEM 2023.457031 1664877573.0265
MEM 1906.898438 1664877573.1267
MEM 2171.863281 1664877573.2271
MEM 1928.812500 1664877573.3274
MEM 2097.656250 1664877573.4278
MEM 2003.695312 1664877573.5281
MEM 1865.707031 1664877573.6284
MEM 2048.214844 1664877573.7287
MEM 1875.132812 1664877573.8290
MEM 1808.789062 1664877573.9293
MEM 1916.699219 1664877574.0297
MEM 1850.500000 1664877574.1300
MEM 2006.210938 1664877574.2303
MEM 2055.218750 1664877574.3306
MEM 1801.058594 1664877574.4309
MEM 1899.937500 1664877574.5312
MEM 1964.101562 1664877574.6316
MEM 1763.988281 1664877574.7318
MEM 1850.496094 1664877574.8321
MEM 1817.781250 1664877574.9324
MEM 1896.039062 1664877575.0327
MEM 1956.253906 1664877575.1330
MEM 1816.523438 1664877575.2333
MEM 1998.773438 1664877575.3336
MEM 1825.691406 1664877575.4340
MEM 1760.378906 1664877575.5343
MEM 2023.539062 1664877575.6346
MEM 1750.125000 1664877575.7349
MEM 1854.496094 1664877575.8353
MEM 1924.660156 1664877575.9356
MEM 1765.019531 1664877576.0358
MEM 1949.332031 1664877576.1362
MEM 1789.394531 1664877576.2365
MEM 1751.617188 1664877576.3368
MEM 1927.257812 1664877576.4372
MEM 1776.105469 1664877576.5375
MEM 1952.285156 1664877576.6378
MEM 2018.417969 1664877576.7381
MEM 1776.105469 1664877576.8384
MEM 1884.296875 1664877576.9387
MEM 1966.812500 1664877577.0390
MEM 1774.042969 1664877577.1392
MEM 1859.265625 1664877577.2395
MEM 1934.335938 1664877577.3398
MEM 1767.339844 1664877577.4401
MEM 1917.257812 1664877577.5405
MEM 1800.941406 1664877577.6408
MEM 1761.667969 1664877577.7411
MEM 2023.437500 1664877577.8414
MEM 1751.617188 1664877577.9418
MEM 1928.480469 1664877578.0421
MEM 1970.335938 1664877578.1424
MEM 1768.886719 1664877578.2426
MEM 1812.972656 1664877578.3429
MEM 1949.332031 1664877578.4433
MEM 1799.566406 1664877578.5436
MEM 1899.824219 1664877578.6439
MEM 1812.140625 1664877578.7442
MEM 1873.789062 1664877578.8445
MEM 2147.136719 1664877578.9448
MEM 1880.144531 1664877579.0451
MEM 2048.136719 1664877579.1454
MEM 2027.394531 1664877579.2456
MEM 1994.296875 1664877579.3459
MEM 2134.433594 1664877579.4462
MEM 1968.972656 1664877579.5465
MEM 2091.847656 1664877579.6469
MEM 2196.539062 1664877579.7473
MEM 2043.421875 1664877579.8476
MEM 2117.507812 1664877579.9479
MEM 2058.316406 1664877580.0481
MEM 2109.269531 1664877580.1484
MEM 2344.906250 1664877580.2487
MEM 2125.546875 1664877580.3490
MEM 2245.902344 1664877580.4493
MEM 2260.511719 1664877580.5496
MEM 2199.281250 1664877580.6499
MEM 2338.343750 1664877580.7502
MEM 2165.191406 1664877580.8505
MEM 2241.187500 1664877580.9508
MEM 2392.230469 1664877581.0512
